Key	S_bandwidth	S_DOS	S_total
mp-bfpet	0.66096761633733	0.7759883252424781	0.9694898413573142
mp-sig	-1.0	0.6516483707892391	0.0
mp-xlk	-1.0	0.656914513303499	0.0
mp-ls	-1.0	0.126030918028214	0.0
mp-bqpl	-1.0	0.666408075758945	0.0
mp-cpiqa	-1.0	0.855529499861141	0.0
mp-cjjhn	-1.0	0.0	0.0
mp-coj	-1.0	0.353220549034842	0.0
mp-bxhnf	-1.0	0.725526672953484	0.0
mp-brgyj	-1.0	0.7216517810432921	0.0
mp-bxhho	-1.0	0.7821061926454861	0.0
mp-cgexs	-1.0	0.653498164248676	0.0
mp-bkspj	0.435256058895076	0.8573547447332941	0.896899301305843
mp-tbz	-1.0	0.58461733433434	0.0
mp-dbvfk	0.949243893249544	0.8039392380732291	0.9973170969671395
mp-nbp	-1.0	0.6725514027629841	0.0
mp-fgd	-1.0	0.729856393947093	0.0
mp-crjdj	-1.0	0.7090235147563011	0.0
mp-benp	0.262802237633035	0.7923743934731581	0.6470732064162749
mp-oqg	-1.0	0.8424779401650251	0.0
mp-cdyda	-1.0	0.634492562180186	0.0
mp-ccspo	-1.0	0.8799082718351541	0.0
mp-sxv	0.15925619364924	0.720758081993775	0.4199085446948477
mp-bkqsi	0.8134379067267621	0.6441235441112081	0.9724467884287096
mp-rav	-1.0	0.8293960187479951	0.0
mp-bvx	0.468082191972209	0.8710711729410551	0.9231324793584704
mp-cgiom	-1.0	0.382288838804984	0.0
mp-crvrh	-1.0	0.7423141355411581	0.0
mp-brey	-1.0	0.766866458286317	0.0
mp-chhhb	0.06594390242588	0.441290077319622	0.1894604319689198
mp-cfkkv	-1.0	0.251950789634959	0.0
mp-xfj	-1.0	0.722773498760595	0.0
mp-bxhfw	-1.0	0.282626127357303	0.0
mp-cktog	-1.0	0.6780892735219181	0.0
mp-cdtqc	0.064393094439904	0.854960244458946	0.2850399495053223
mp-bqwhd	0.7147828379137141	0.0	0.1687700269564258
mp-cpfbk	-1.0	0.8162182677063741	0.0
mp-beeg	-1.0	0.417499037349992	0.0
mp-clk	-1.0	0.7273241904005381	0.0
mp-ovw	-1.0	0.230200284084379	0.0
mp-brfer	0.5407953057840781	0.6496873313211361	0.87498635498171
mp-bryus	0.729324777242158	0.596388409299631	0.9387639408659624
mp-bdgj	-1.0	0.8061730845158951	0.0
mp-cfxfe	-1.0	0.7784525616249891	0.0
mp-cjlhk	-1.0	0.6117036592797781	0.0
mp-cjjtw	-1.0	0.72609271033203	0.0
mp-bjyfc	-1.0	0.521975817783926	0.0
mp-cpobj	-1.0	0.562892188258266	0.0
mp-stl	-1.0	0.729671882689502	0.0
mp-bfywm	0.8294760311668571	0.774536485593137	0.9908758815193952
mp-ciwox	0.312534890596164	0.8324800374897511	0.7509824896061621
mp-bfrhg	-1.0	0.547085534250597	0.0
mp-bwec	0.074228011664636	0.6576614914586351	0.2602347477836921
mp-bilu	0.929032452861822	0.7631641735257041	0.995271273178174
mp-qtt	-1.0	0.6132528941876271	0.0
mp-crrxi	-1.0	0.602776922195296	0.0
mp-bgws	-1.0	0.673792941856137	0.0
mp-bjmax	-1.0	0.702452289409024	0.0
mp-ogl	-1.0	0.7246786828452031	0.0
mp-bhox	-1.0	0.5722483972374981	0.0
mp-ckwor	-1.0	0.555514545462051	0.0
mp-cppui	0.8535533905932741	0.6769296274658231	0.9832337118578244
mp-cpnce	-1.0	0.6320623615755411	0.0
mp-cizlw	-1.0	0.51702603281974	0.0
mp-bmneu	-1.0	0.641212491617778	0.0
mp-dehnx	-1.0	0.5468262093592301	0.0
mp-qgu	-1.0	0.6368852603990051	0.0
mp-crsmj	0.866983494776674	0.9328442048726072	0.9984077427491614
mp-crehl	-1.0	0.358578231233084	0.0
mp-bqyiz	0.9054297904161872	0.740054240569168	0.9930351771830034
mp-cflsk	-1.0	0.870129331783939	0.0
mp-cgoup	-1.0	0.5611284025160911	0.0
mp-chhtv	0.007902196015379	0.5977688781220031	0.1658349476596251
mp-bmkqo	-1.0	0.624105398290783	0.0
mp-bxbry	-1.0	0.7715088431175491	0.0
mp-bfsui	0.9994693285050852	0.8367914838500321	0.998887125888541
mp-cjsrd	-1.0	0.616871874524349	0.0
mp-blhpo	-1.0	0.6493551991394251	0.0
mp-crfqt	-1.0	0.71570982746355	0.0
mp-crybo	-1.0	0.6281318716405571	0.0
mp-bcjb	0.044947014657502	0.7960525037475371	0.2417175094919493
mp-bjpb	-1.0	0.7694171009779821	0.0
mp-bfbhf	0.001230180058793	0.7410581295455421	0.1721902044082937
mp-cdivy	-1.0	0.733718497454757	0.0
mp-cpjwe	-1.0	0.6467536194642121	0.0
mp-csmno	-1.0	0.6354084297692331	0.0
mp-bskub	0.331123776672837	0.7215280160982791	0.7091242136691012
mp-bgjpg	-1.0	0.6369320301254231	0.0
mp-cjilh	-1.0	0.852331897666406	0.0
mp-chllk	0.978508149644152	0.708299335703616	0.9944780450733256
mp-hzd	-1.0	0.602976702639347	0.0
mp-cifid	-1.0	0.7087320397978081	0.0
mp-ciqgi	-1.0	0.716000047329683	0.0
mp-cpomr	-1.0	0.820636520861443	0.0
mp-bzp	-1.0	0.669148119447273	0.0
mp-crqio	-1.0	0.611096813996794	0.0
mp-crrdd	-1.0	0.7021789835060851	0.0
mp-cqqbl	0.032835528771693	0.7088354677619191	0.2114846288234872
mp-bpho	0.139845487556046	0.0	0.0406408187048651
mp-bjyex	-1.0	0.604718845448948	0.0
mp-cflva	-1.0	0.6906285008134501	0.0
mp-bfnpr	0.001267160260461	0.917846113611247	0.1803075945054215
mp-bsro	0.032835528771693	0.757965100215464	0.2178472913835602
mp-bhvd	0.294720143068935	0.760871068045992	0.6804223774223301
mp-cpkle	-1.0	0.453599804388299	0.0
mp-bcrt	0.052610722668204	0.7668955166991751	0.2496758330371448
mp-crhrb	-1.0	0.655944707086213	0.0
mp-dbeei	-1.0	0.7656733639277621	0.0
mp-spo	-1.0	0.5627179369392521	0.0
mp-cqpzq	-1.0	0.6144425247970621	0.0
mp-crvmu	-1.0	0.7816790817658781	0.0
mp-crqdi	-1.0	0.607439442345964	0.0
mp-cgjaz	-1.0	0.8216780422159461	0.0
mp-gph	0.468082191972209	0.664920776264011	0.8277707380358523
mp-cruru	-1.0	0.826993569240815	0.0
mp-cklxv	-1.0	0.74758277430607	0.0
mp-cfkjj	-1.0	0.534523301173318	0.0
mp-mky	0.858698572981589	0.8907915089741281	0.99736120258538
mp-bhna	-1.0	0.7998488156222741	0.0
mp-pjq	-1.0	0.0	0.0
mp-cdlkf	-1.0	0.665318909560318	0.0
mp-ffm	0.578217232520116	0.820750864977542	0.9570357636850702
mp-cdlme	-1.0	0.8575800336833781	0.0
mp-lgj	-1.0	0.7239688497262431	0.0
mp-bsyv	-1.0	0.741982562747681	0.0
mp-bfqzc	-1.0	0.7288997512231921	0.0
mp-uot	0.8898876134802821	0.8070178779632491	0.995680777389159
mp-cimmf	-1.0	0.9293118113398572	0.0
mp-cjlkj	-1.0	0.492263852398347	0.0
mp-bggwh	-1.0	0.56002360012907	0.0
mp-bjdn	-1.0	0.8042848273692501	0.0
mp-bepc	-1.0	0.651510095925806	0.0
mp-cjsuo	-1.0	0.49751238695591	0.0
mp-cjmvu	-1.0	0.45730400927032	0.0
mp-loo	-1.0	0.642424381540276	0.0
mp-bjdb	0.087936905688993	0.811015796553989	0.3198301746982211
mp-cdzg	0.000580001245727	0.727108260734302	0.1703920716403661
mp-mda	-1.0	0.7565640639759931	0.0
mp-dzn	-1.0	0.7439029543814231	0.0
mp-bqyk	-1.0	0.7571724730863111	0.0
mp-btdx	-1.0	0.7766213344344891	0.0
mp-bsjsr	0.98282713102016	0.287472336042562	0.7901388917464502
mp-cewfb	-1.0	0.7024790184821781	0.0
mp-bgmwk	-1.0	0.7081505313723641	0.0
mp-bfrdn	-1.0	0.552445565451221	0.0
mp-ceqew	-1.0	0.8321354187292831	0.0
mp-qbe	-1.0	0.602232791321165	0.0
mp-bgsbz	-1.0	0.736875381960794	0.0
mp-ciwty	-1.0	0.609717106657486	0.0
mp-brqa	-1.0	0.725957152212176	0.0
mp-ndd	-1.0	0.68510126085643	0.0
mp-cdjlv	-1.0	0.261586913664184	0.0
mp-cpins	-1.0	0.7407800672943721	0.0
mp-crvpv	-1.0	0.5972815242646661	0.0
mp-cjkzg	-1.0	0.599801554327145	0.0
mp-cpmpr	-1.0	0.721008027955762	0.0
mp-crhqs	-1.0	0.670726459177129	0.0
mp-bghtx	0.295197690554959	0.791118138368304	0.7000444473179602
mp-slj	-1.0	0.607289284833755	0.0
mp-chhsk	-1.0	0.6862582844250641	0.0
mp-nhy	0.81384568064535	0.7747977983191521	0.9897743283492138
mp-bgims	0.00134276138777	0.7818359305858691	0.1748397642836696
mp-ckrwl	-1.0	0.731963647588671	0.0
mp-caqv	0.991817211979228	0.699814691960536	0.9945405073145016
mp-cjhxt	-1.0	0.7125385709431421	0.0
mp-cimxk	-1.0	0.8716256611772241	0.0
mp-cpjsq	-1.0	0.591529192714782	0.0
mp-hpj	0.597801916611025	0.494111329512744	0.8047872933078237
mp-bjyfb	-1.0	0.626701969154281	0.0
mp-cdnhf	-1.0	0.469069547005317	0.0
mp-cpmyk	-1.0	0.7590609303739421	0.0
mp-cjhsz	-1.0	0.567125836944224	0.0
mp-bfru	0.005674127631042	0.787381567339942	0.1811806149622271
mp-dbo	-1.0	0.675497371994992	0.0
mp-bqxwg	0.005993095154552	0.509454270738063	0.1496817065421641
mp-ckpwq	-1.0	0.86609888119927	0.0
mp-xdm	0.6248520242672291	0.828763765589929	0.970900652021268
mp-chgvl	0.301426054682609	0.7927967959220961	0.7108062332992525
mp-cppif	-1.0	0.725713256629516	0.0
mp-kzt	-1.0	0.5166921941023861	0.0
mp-cehyn	-1.0	0.669204446303688	0.0
mp-bxgad	-1.0	0.836743296376932	0.0
mp-clw	-1.0	0.358187186628391	0.0
mp-cdxtd	-1.0	0.7263680331006841	0.0
mp-odw	-1.0	0.604735117307318	0.0
mp-ckgst	-1.0	0.862405802289489	0.0
mp-crgnk	-1.0	0.7465000011200461	0.0
mp-cixvl	0.9048160389730572	0.386272513405407	0.8750705091402228
mp-chpmm	0.801882329663344	0.49861039980157	0.9173621054630556
mp-cdhzk	-1.0	0.64821012084231	0.0
mp-ckxjg	-1.0	0.381856061775666	0.0
mp-bstq	-1.0	0.5809802933266011	0.0
mp-bouc	-1.0	0.6754281153925991	0.0
mp-cgiui	-1.0	0.8032662246282971	0.0
mp-cpnni	-1.0	0.745982236827989	0.0
mp-za	-1.0	0.5296913818695	0.0
mp-bjku	-1.0	0.777494878609799	0.0
mp-qcw	-1.0	0.645618949718033	0.0
mp-cryfx	-1.0	0.606657015522951	0.0
mp-brzu	0.039679405868523	0.876459056071037	0.2428831884951814
mp-ml	-1.0	0.7882275256438951	0.0
mp-cpitj	-1.0	0.7222423578735071	0.0
mp-bpgln	-1.0	0.429192740188448	0.0
mp-wrz	-1.0	0.7551685860901101	0.0
mp-hlh	-1.0	0.515794596060569	0.0
mp-cpf	0.916460620355049	0.903148455112677	0.9987446006180444
mp-jc	0.06724933487349	0.846214201063157	0.2887935902790773
mp-bgtk	0.719969584927957	0.0	0.1691481602148591
mp-bxcie	-1.0	0.564549189733779	0.0
mp-bdsc	-1.0	0.6472267993896771	0.0
mp-bjyfe	-1.0	0.7603141552974031	0.0
mp-ckpwp	-1.0	0.8066787652214891	0.0
mp-cpkjv	-1.0	0.685755750664783	0.0
mp-hez	-1.0	0.633111906650159	0.0
mp-brgst	0.8579682415109151	0.6657337479590281	0.9821776186866716
mp-crljq	-1.0	0.7029124483796351	0.0
mp-crkqs	-1.0	0.6356308881686451	0.0
mp-bmzgt	-1.0	0.7966856762274911	0.0
mp-cdmcs	-1.0	0.5661253455954991	0.0
mp-cjjto	-1.0	0.49666865938305	0.0
mp-cpoig	-1.0	0.43667633592934	0.0
mp-mah	-1.0	0.6512547972844881	0.0
mp-cdjdg	-1.0	0.6003226434091631	0.0
mp-crhty	-1.0	0.6460209386734691	0.0
mp-crdta	0.210359413828654	0.828319250703877	0.5701781392015124
mp-lfi	-1.0	0.7221134498564971	0.0
mp-cpkjr	-1.0	0.833839786528849	0.0
mp-cityu	-1.0	0.6285709778491181	0.0
mp-chhou	-1.0	0.7038376796745001	0.0
mp-bxffa	-1.0	0.693686533253632	0.0
mp-beol	-1.0	0.469677631019816	0.0
mp-mde	-1.0	0.7317911638412291	0.0
mp-bnhuj	0.410942354867894	0.451289817055117	0.5848087332304212
mp-ckvwh	-1.0	0.5633552594489291	0.0
mp-cquxn	-1.0	0.612081758510674	0.0
mp-bjjoe	0.153928413064796	0.6932465584968771	0.3984351987398535
mp-cdohs	-1.0	0.520679411201882	0.0
mp-rbc	-1.0	0.9109520997500092	0.0
mp-bxgul	0.073679917822954	0.9342757579887272	0.3181716847451388
mp-beag	-1.0	0.6866865059685381	0.0
mp-exw	0.055931775593227	0.676058567911005	0.2383294357808373
mp-cup	-1.0	0.7131176700967661	0.0
mp-cdmjt	0.846449309882876	0.911264587633766	0.9975426128872268
mp-mjg	-1.0	0.8059952566742971	0.0
mp-chhvi	0.007266373614312	0.671225657493136	0.1738789172660194
mp-cpdnf	0.427476507455883	0.8361720643212011	0.8823804011728505
mp-bfvhi	0.357490368765012	0.671609600273381	0.7103019193635971
mp-blhwp	0.317886652054051	0.719789869694999	0.6888185069750267
mp-ckxaa	-1.0	0.556651241014094	0.0
mp-fen	-1.0	0.597576053641924	0.0
mp-cni	-1.0	0.7163522627349601	0.0
mp-fop	0.095183961026943	0.8081087886127141	0.3326545036895521
mp-bhop	-1.0	0.629239555958915	0.0
mp-cpidk	-1.0	0.811485504763084	0.0
mp-cpqfk	0.9949377817386572	0.604190127759598	0.9866564336748987
mp-kxt	-1.0	0.7471739396043121	0.0
mp-bfwku	0.578217232520116	0.90608788154925	0.972599686466162
mp-bfuag	0.022103492600834	0.760181094547091	0.2023786231980151
mp-bsnb	-1.0	0.658104800032953	0.0
mp-bqms	0.437333383217847	0.6128850698174491	0.760913671272294
mp-bgov	-1.0	0.858353689167603	0.0
mp-psp	-1.0	0.8611976662619191	0.0
mp-cpppy	-1.0	0.725555355368106	0.0
mp-eeo	-1.0	0.732600286535221	0.0
mp-bxixy	-1.0	0.397788791169611	0.0
mp-bfcqt	0.8150669355926841	0.8759151444879381	0.9954888067670976
mp-cqslf	-1.0	0.35409992433414	0.0
mp-cdzas	-1.0	0.7209448964025971	0.0
mp-bxbum	-1.0	0.665924024499981	0.0
mp-sii	0.230320601805658	0.7285299587885411	0.5514354893375002
mp-bpbob	0.256374937137333	0.0	0.0787998039499858
mp-bqzxa	-1.0	0.734176626778542	0.0
mp-chjhp	0.486911525846063	0.183024307862481	0.338180334299749
mp-bikgq	-1.0	0.5528310203332101	0.0
mp-bnz	-1.0	0.7449962749787481	0.0
mp-crlmx	-1.0	0.642938718555434	0.0
mp-cflqk	-1.0	0.644670455591494	0.0
mp-djq	-1.0	0.583878416537145	0.0
mp-clhve	0.8862559818389321	0.8448949416965921	0.996859522721574
mp-ftm	-1.0	0.493516320028203	0.0
mp-bgmdj	0.11945717552881	0.96171215485197	0.4283689103284223
mp-beqh	0.132661086000327	0.8516273869978671	0.4208537644940313
mp-bctzm	0.55642819243674	0.8412437654143361	0.9545454614566184
mp-bfusu	0.58699596491824	0.607440080518014	0.880140889046296
mp-bfbp	-1.0	0.917718658891328	0.0
mp-cpihr	-1.0	0.855211546653275	0.0
mp-cpowt	-1.0	0.7126727227078921	0.0
mp-kuj	-1.0	0.7849559537157451	0.0
mp-bws	-1.0	0.8738857583943521	0.0
mp-bctan	-1.0	0.415771850181051	0.0
mp-cdrol	-1.0	0.738254158309624	0.0
mp-sjz	-1.0	0.679091421379006	0.0
mp-buni	-1.0	0.840939930004271	0.0
mp-ckkop	-1.0	0.68347139248192	0.0
mp-man	-1.0	0.396009774515685	0.0
mp-cfycq	-1.0	0.87015456274052	0.0
mp-crndg	-1.0	0.781334113115096	0.0
mp-bxbnz	-1.0	0.5906411902656431	0.0
mp-bfvek	0.989822689677161	0.7468298841774481	0.9965511674362052
mp-cdmzt	-1.0	0.226869938383793	0.0
mp-bxapw	0.011701368968088	0.7803079769984971	0.1892282086512174
mp-bxgba	-1.0	0.8035221041788251	0.0
mp-bfuvg	0.075606411933059	0.9051640631545572	0.3165006302313526
mp-bxgpb	-1.0	0.5993224274194371	0.0
mp-bjsx	-1.0	0.7138048069502181	0.0
mp-chfqm	0.43837245998724	0.481061534358395	0.6450754295306246
mp-cffxv	-1.0	0.41039912130268	0.0
mp-ckkmv	0.392461881491445	0.872999002369037	0.8676008620067489
mp-ckwlk	-1.0	0.469449512922325	0.0
mp-cfzon	-1.0	0.649388454587704	0.0
mp-ckcmo	-1.0	0.463052035032465	0.0
mp-bori	-1.0	0.497514940435954	0.0
mp-cljjy	0.854293095112544	0.850229659923274	0.9960257382256448
mp-cktyo	-1.0	0.7734101906357771	0.0
mp-cgohj	-1.0	0.241202169045723	0.0
mp-gai	-1.0	0.8150109346533261	0.0
mp-bxcig	-1.0	0.783136715418378	0.0
mp-fni	-1.0	0.524549933632791	0.0
mp-crhwb	-1.0	0.732590174707603	0.0
mp-cfkut	0.023669259373206	0.816918161190962	0.2100906890724266
mp-cpggw	0.712415762802528	0.206172505108297	0.499414668719162
mp-ppw	0.110768849216488	0.657197989447564	0.3143139417959071
mp-jvc	0.5209378268646	0.703447259457551	0.88989492586464
mp-cfsz	-1.0	0.6200440164413911	0.0
mp-ybl	-1.0	0.488884116621264	0.0
mp-bikfw	0.8318325707162281	0.97089337212707	0.998389914601979
mp-skf	-1.0	0.7986589766152491	0.0
mp-bxdtb	0.501570793742938	0.674245770929639	0.8609870814321079
mp-crvtp	-1.0	0.7003599895525301	0.0
mp-qbq	-1.0	0.559663272909906	0.0
mp-crhtp	-1.0	0.7621078159787561	0.0
mp-crkvx	-1.0	0.5889534132715301	0.0
mp-cpgai	0.207804348440413	0.622312062743909	0.450714576546334
mp-cdohp	-1.0	0.5662639920256141	0.0
mp-ez	-1.0	0.818774153439875	0.0
mp-cgiri	-1.0	0.687360941704462	0.0
mp-bexo	-1.0	0.861823677342858	0.0
mp-crltr	-1.0	0.6748235842769641	0.0
mp-ckxvn	-1.0	0.6901518806508	0.0
mp-bgjgs	-1.0	0.863361566935217	0.0
mp-cqric	-1.0	0.726450203578607	0.0
mp-ckgsm	-1.0	0.643568802955047	0.0
mp-cksbg	-1.0	0.5329943787176821	0.0
mp-dvg	-1.0	0.6889500819372131	0.0
mp-itr	-1.0	0.726534743518891	0.0
mp-crdrs	-1.0	0.714642574548846	0.0
mp-uqt	-1.0	0.585819971967332	0.0
mp-baax	0.852069332231811	0.0	0.1761693495366438
mp-hdn	-1.0	0.61187092517453	0.0
mp-cdkpf	-1.0	0.0	0.0
mp-bmywg	-1.0	0.554856216610649	0.0
mp-bjae	-1.0	0.8093286138630981	0.0
mp-cdhtn	-1.0	0.499719184803162	0.0
mp-ceaua	-1.0	0.672649895456615	0.0
mp-bffk	-1.0	0.661704288510492	0.0
mp-dax	0.027468462410097	0.910008892932436	0.2243575501518022
mp-crhhx	-1.0	0.7570353660579571	0.0
mp-crqdr	-1.0	0.8208681937719171	0.0
mp-crggx	-1.0	0.621288424419696	0.0
mp-crpbq	-1.0	0.779381490169573	0.0
mp-bfut	-1.0	0.8370491903068481	0.0
mp-bgiff	0.668383301338194	0.8057485586798591	0.9758729659990596
mp-cpqfl	0.462858728971131	0.5858505077306431	0.7659894427493142
mp-bxfof	-1.0	0.599459893390596	0.0
mp-brbq	0.064393094439906	0.807692307692307	0.2765219846150456
mp-lmi	-1.0	0.7917838355730641	0.0
mp-bxbqd	-1.0	0.703849823197032	0.0
mp-bjyma	-1.0	0.8092086435067001	0.0
mp-bqywe	-1.0	0.789243007349762	0.0
mp-hzb	-1.0	0.770253126006411	0.0
mp-bkv	-1.0	0.8083165657326551	0.0
mp-crmye	-1.0	0.7468379106677561	0.0
mp-cplco	-1.0	0.699801222451501	0.0
mp-crnir	0.020146368830466	0.847881605211228	0.2070767271013417
mp-bmgqo	-1.0	0.967338278646346	0.0
mp-bonn	0.586995964918242	0.839786217701424	0.9635911209365778
mp-bgjoh	0.6713380445658611	0.7859371835222451	0.973322251966056
mp-bqwip	-1.0	0.674305517850022	0.0
mp-cqpga	0.998112530246468	0.926666491299078	0.9998040695319532
mp-bxjek	-1.0	0.434117561801662	0.0
mp-cfyzx	-1.0	0.441009496975352	0.0
mp-ckvgd	-1.0	0.5879383497814681	0.0
mp-cjkry	-1.0	0.767534156757772	0.0
mp-cfiph	-1.0	0.715959425024644	0.0
mp-cpkuk	-1.0	0.6307720385747101	0.0
mp-cfjwb	-1.0	0.7159288594987511	0.0
mp-cdibd	0.130890040147477	0.762014633414219	0.3849784707890071
mp-bfniw	-1.0	0.5864926745868061	0.0
mp-bgmpa	-1.0	0.6322002872150021	0.0
mp-bqzkz	0.244578484067069	0.485039996547165	0.4140850844737063
mp-bjzis	-1.0	0.663255536997416	0.0
mp-bkoxx	0.9524135262330092	0.869825653340286	0.9987583001344136
mp-bbzf	-1.0	0.452236858365032	0.0
mp-bxbcg	-1.0	0.8736807203042941	0.0
mp-cpobu	-1.0	0.6701789047513841	0.0
mp-dva	-1.0	0.7490543255590261	0.0
mp-cksbl	-1.0	0.576968241703932	0.0
mp-bowq	0.199371338114137	0.584311187687927	0.4157761958485825
mp-cfrpt	-1.0	0.7757529011349331	0.0
mp-cifxl	-1.0	0.830023520224333	0.0
mp-bqpp	-1.0	0.7919671619957951	0.0
mp-crwql	-1.0	0.910535769277597	0.0
mp-mgx	0.739039396794096	0.7932115011889681	0.9844611488623656
mp-ckssz	-1.0	0.41606276173056	0.0
mp-sim	-1.0	0.420949505505759	0.0
mp-bocnp	-1.0	0.535830666325807	0.0
mp-ckusy	-1.0	0.533978986849111	0.0
mp-chrsc	0.517275320687238	0.0	0.1454477139792699
mp-bqil	0.07340657202034	0.6854519375376871	0.2656970175730832
mp-crvoq	-1.0	0.5324074738733671	0.0
mp-cqrom	-1.0	0.647247311157083	0.0
mp-hjm	-1.0	0.8457438482189551	0.0
mp-bkfeu	0.747729334216204	0.850077179335691	0.990265815978753
mp-uek	0.8318325707162291	0.885594800337382	0.9964312475159102
mp-cjjtx	-1.0	0.460677356686502	0.0
mp-fdt	-1.0	0.35516979650928	0.0
mp-cprum	-1.0	0.591508251801201	0.0
mp-cjipk	-1.0	0.747663435993807	0.0
mp-brzf	-1.0	0.8598896516295811	0.0
mp-cixpm	-1.0	0.7243522539536931	0.0
mp-bxbyw	-1.0	0.736277457854523	0.0
mp-cdkrm	-1.0	0.7307891158215271	0.0
mp-bjybh	-1.0	0.7943259134277121	0.0
mp-ngh	-1.0	0.433713701903074	0.0
mp-braey	-1.0	0.6271835518851331	0.0
mp-bhcno	0.393484806862509	0.945331458214262	0.8964841860564827
mp-cpiqy	-1.0	0.7464977857536821	0.0
mp-crqhg	0.510471209941677	0.754533182606645	0.9061354925073072
mp-crwnf	-1.0	0.636475427014173	0.0
mp-crjoh	-1.0	0.506745137659602	0.0
mp-wnr	-1.0	0.744806726620005	0.0
mp-bjygx	-1.0	0.886749982983359	0.0
mp-eyr	-1.0	0.429857193107985	0.0
mp-cpqjd	-1.0	0.6705680087401711	0.0
mp-cflve	-1.0	0.6307962412715861	0.0
mp-bdhb	-1.0	0.510759012687897	0.0
mp-bfjcg	0.073133694029724	0.672381432569644	0.2622076260854982
mp-kxb	-1.0	0.59300101559105	0.0
mp-bjyfj	-1.0	0.6728579244291351	0.0
mp-bevnl	-1.0	0.6678117050677641	0.0
mp-cqqdf	-1.0	0.7050243317346571	0.0
mp-ckxbq	-1.0	0.7072485325686031	0.0
mp-cktso	-1.0	0.718785058060848	0.0
mp-bivg	0.721848474197983	0.7559935370809711	0.977375767803335
mp-ckhwl	-1.0	0.6098755114398801	0.0
mp-cktke	-1.0	0.554333850601487	0.0
mp-bmlew	0.719969584927958	0.591574506845301	0.933711447378004
mp-cpjug	-1.0	0.501572602036516	0.0
mp-ieu	-1.0	0.7919947299285821	0.0
mp-crocg	-1.0	0.545837261771147	0.0
mp-dvr	-1.0	0.7968843426442991	0.0
mp-cdjij	-1.0	0.63803714780786	0.0
mp-bxcmm	-1.0	0.518375777509946	0.0
mp-cpicp	-1.0	0.6695972424307141	0.0
mp-dum	-1.0	0.7859167908023961	0.0
mp-cppij	-1.0	0.547994886005654	0.0
mp-bxhcs	-1.0	0.750267892441524	0.0
mp-bgkxw	0.481678145646721	0.8423923510726401	0.9216656917743152
mp-bmi	-1.0	0.5718570682224491	0.0
mp-ytf	0.146817043441225	0.753676043863945	0.4113081415035772
mp-bgkec	-1.0	0.6197820644876451	0.0
mp-bgnnd	-1.0	0.8977413313981011	0.0
mp-cflry	-1.0	0.8081214721922481	0.0
mp-bfnww	0.456074401724629	0.7682849911621661	0.8748052276680482
mp-cjjbc	-1.0	0.8750054170934201	0.0
mp-bsfu	0.008468234063492	0.651320420952021	0.1731685890230896
mp-nrf	-1.0	0.882836364287305	0.0
mp-bii	-1.0	0.6385190367543321	0.0
mp-bxizj	-1.0	0.8105903352054941	0.0
mp-bfiy	0.455552851566778	0.993006322363663	0.9483245124048586
mp-ind	-1.0	0.5097448401454681	0.0
mp-creak	-1.0	0.7645388656885621	0.0
mp-ckttq	-1.0	0.594167809883676	0.0
mp-bkpsu	-1.0	0.797733771619569	0.0
mp-crikd	-1.0	0.68343570319736	0.0
mp-ias	-1.0	0.5709394761691771	0.0
mp-cpigf	-1.0	0.5220819125253781	0.0
mp-fpp	-1.0	0.7728469396231361	0.0
mp-bjum	-1.0	0.7059825839144911	0.0
mp-crnuc	0.000246719817134	0.8454670370052411	0.176280715539775
mp-crjft	-1.0	0.660514674912942	0.0
mp-crjcj	-1.0	0.500353233790361	0.0
mp-lui	-1.0	0.72650577583233	0.0
mp-cpirc	-1.0	0.8794642556962671	0.0
mp-bpkc	0.939907271720499	0.0	0.1788343034769541
mp-crkyk	-1.0	0.726617095897188	0.0
mp-ckgjv	-1.0	0.791432768875018	0.0
mp-cpbub	-1.0	0.565876104256099	0.0
mp-bfreh	0.038865774290236	0.636453982224483	0.2081871652453683
mp-crhid	-1.0	0.778269776909959	0.0
mp-cjjqx	-1.0	0.6970291704745001	0.0
mp-ozu	-1.0	0.610106854179825	0.0
mp-rxs	-1.0	0.778151859996228	0.0
mp-crfyg	-1.0	0.605419468284737	0.0
mp-bgjql	0.178873673411708	0.7903191720495231	0.4889067918334137
mp-cpnjd	-1.0	0.8313652558514321	0.0
mp-cpeoh	0.571487211045398	0.7034943681964131	0.9184772254073096
mp-cdkxy	-1.0	0.78636064986314	0.0
mp-cpiyk	-1.0	0.724061351476868	0.0
mp-cktzh	-1.0	0.68377493543195	0.0
mp-cjipe	0.332109805303709	0.789217286513148	0.7536148911637734
mp-cpnid	-1.0	0.7531415645953361	0.0
mp-bkbza	0.5605881929148251	0.8285909576915871	0.9530344305523658
mp-cpkpz	-1.0	0.560507706240278	0.0
mp-crqjn	-1.0	0.523183644426348	0.0
mp-crqiv	-1.0	0.6399945215977101	0.0
mp-bxfmm	-1.0	0.7759429543188681	0.0
mp-cpiuw	-1.0	0.96833205660556	0.0
mp-cqqmm	-1.0	0.8175228915813441	0.0
mp-bkhed	-1.0	0.7147403170072211	0.0
mp-bfod	-1.0	0.436145601204539	0.0
mp-hir	-1.0	0.649187675787629	0.0
mp-crxcc	-1.0	0.428786538616836	0.0
mp-bxixm	-1.0	0.506686201129105	0.0
mp-crgvr	-1.0	0.8384708883163211	0.0
mp-cgihz	-1.0	0.691331756304287	0.0
