new_id	source_set	chunk	orig_id	sublat_id
02228	Ts01_b	gen_wysc_0001	03396	mp-hfo_Tl
02229	Ts01_b	gen_wysc_0001	03417	mp-bipwv_N
02230	Ts01_b	gen_wysc_0001	03584	mp-bgwv_O
02231	Ts01_b	gen_wysc_0001	03873	mp-bfrqs_S
02232	Ts01_b	gen_wysc_0001	03887	mp-mxn_F
02233	Ts01_b	gen_wysc_0001	04060	mp-bnqly_H
02234	Ts01_b	gen_wysc_0001	04122	mp-bizmh_Cs
02235	Ts01_b	gen_wysc_0001	04251	mp-tbl_O
02236	Ts01_b	gen_wysc_0001	04469	mp-brmsj_F
02237	Ts01_b	gen_wysc_0001	04578	mp-jgn_F
02238	Ts01_b	gen_wysc_0001	04614	mp-hfo_Tl
02239	Ts01_b	gen_wysc_0001	04777	mp-hfo_Tl
02240	Ts01_b	gen_wysc_0001	04896	mp-mxn_F
02241	Ts01_b	gen_wysc_0001	05442	mp-beup_F
02242	Ts01_b	gen_wysc_0001	05469	mp-bcssf_O
02243	Ts01_b	gen_wysc_0001	05499	mp-tbl_O
02244	Ts01_b	gen_wysc_0001	05619	mp-bcslq_Rb
02245	Ts01_b	gen_wysc_0001	05628	mp-bsvk_O
02246	Ts01_b	gen_wysc_0001	05651	mp-bizmh_Cs
02247	Ts01_b	gen_wysc_0001	05744	mp-jgn_F
02248	Ts01_b	gen_wysc_0001	05991	mp-cgaex_O
02249	Ts01_b	gen_wysc_0001	06213	mp-bizmh_Cs
02250	Ts01_b	gen_wysc_0001	06564	mp-bizmh_Cs
02251	Ts01_b	gen_wysc_0001	06580	mp-hfo_Tl
02252	Ts01_b	gen_wysc_0001	06818	mp-bcssf_O
02253	Ts01_b	gen_wysc_0001	06867	mp-bcssf_O
02254	Ts01_b	gen_wysc_0001	07243	mp-jgn_F
02255	Ts01_b	gen_wysc_0001	07437	mp-bbkq_V
02256	Ts01_b	gen_wysc_0001	07513	mp-mxn_F
02257	Ts01_b	gen_wysc_0001	07712	mp-cgaex_O
02258	Ts01_b	gen_wysc_0001	08084	mp-bbkq_V
02259	Ts01_b	gen_wysc_0001	08389	mp-bfrqs_S
02260	Ts01_b	gen_wysc_0001	08598	mp-bizmh_Cs
02261	Ts01_b	gen_wysc_0001	08606	mp-tbl_O
02262	Ts01_b	gen_wysc_0001	08840	mp-bfrqs_S
02263	Ts01_b	gen_wysc_0001	09134	mp-mxn_F
02264	Ts01_b	gen_wysc_0001	09136	mp-hfo_Tl
02265	Ts01_b	gen_wysc_0001	09160	mp-bizmh_Cs
02266	Ts01_b	gen_wysc_0001	09173	mp-bizmh_Cs
02267	Ts01_b	gen_wysc_0001	09232	mp-cgaex_O
02268	Ts01_b	gen_wysc_0001	09306	mp-jgn_F
02269	Ts01_b	gen_wysc_0001	09528	mp-bcssf_O
02270	Ts01_b	gen_wysc_0001	09594	mp-mxn_F
02271	Ts01_b	gen_wysc_0001	09643	mp-bizmh_Cs
02272	Ts01_b	gen_wysc_0001	09714	mp-brjtz_F
02273	Ts01_b	gen_wysc_0001	09838	mp-bnqly_H
02274	Ts01_b	gen_wysc_0002	00111	mp-bizmh_Cs
02275	Ts01_b	gen_wysc_0002	00190	mp-bfrqs_S
02276	Ts01_b	gen_wysc_0002	00324	mp-bfrqs_S
02277	Ts01_b	gen_wysc_0002	00692	mp-mxn_F
02278	Ts01_b	gen_wysc_0002	00763	mp-bizmh_Cs
02279	Ts01_b	gen_wysc_0002	00841	mp-bbkq_V
02280	Ts01_b	gen_wysc_0002	00862	mp-hfo_Tl
02281	Ts01_b	gen_wysc_0002	00877	mp-beup_F
02282	Ts01_b	gen_wysc_0002	01035	mp-bbjx_F
02283	Ts01_b	gen_wysc_0002	01144	mp-bsvk_O
02284	Ts01_b	gen_wysc_0002	01248	mp-beup_F
02285	Ts01_b	gen_wysc_0002	01396	mp-cgaex_O
02286	Ts01_b	gen_wysc_0002	01401	mp-tbl_O
02287	Ts01_b	gen_wysc_0002	01456	mp-bizmh_Cs
02288	Ts01_b	gen_wysc_0002	01471	mp-bnqly_H
02289	Ts01_b	gen_wysc_0002	01780	mp-bizmh_Cs
02290	Ts01_b	gen_wysc_0002	01837	mp-tbl_O
02291	Ts01_b	gen_wysc_0002	01877	mp-bcssf_O
02292	Ts01_b	gen_wysc_0002	02061	mp-bizmh_Cs
02293	Ts01_b	gen_wysc_0002	02109	mp-mxn_F
02294	Ts01_b	gen_wysc_0002	02127	mp-bizmh_Cs
02295	Ts01_b	gen_wysc_0002	02148	mp-bfrqs_S
02296	Ts01_b	gen_wysc_0002	02427	mp-jgn_F
02297	Ts01_b	gen_wysc_0002	02455	mp-bfrqs_S
02298	Ts01_b	gen_wysc_0002	02786	mp-cgaex_O
02299	Ts01_b	gen_wysc_0002	03276	mp-bgwv_O
02300	Ts01_b	gen_wysc_0002	03392	mp-tbl_O
02301	Ts01_b	gen_wysc_0002	03415	mp-cgaex_O
02302	Ts01_b	gen_wysc_0002	03500	mp-bgihr_Cl
02303	Ts01_b	gen_wysc_0002	03753	mp-bbjx_F
02304	Ts01_b	gen_wysc_0002	03758	mp-bnqly_H
02305	Ts01_b	gen_wysc_0002	04054	mp-bcssf_O
02306	Ts01_b	gen_wysc_0002	04164	mp-cgaex_O
02307	Ts01_b	gen_wysc_0002	04213	mp-bnqly_H
02308	Ts01_b	gen_wysc_0002	04574	mp-bsvk_O
02309	Ts01_b	gen_wysc_0002	04596	mp-cgaex_O
02310	Ts01_b	gen_wysc_0002	04660	mp-mxn_F
02311	Ts01_b	gen_wysc_0002	04835	mp-cgaex_O
02312	Ts01_b	gen_wysc_0002	04843	mp-mxn_F
02313	Ts01_b	gen_wysc_0002	04868	mp-cgaex_O
02314	Ts01_b	gen_wysc_0002	04961	mp-mxn_F
02315	Ts01_b	gen_wysc_0002	05250	mp-hfo_Tl
02316	Ts01_b	gen_wysc_0002	05924	mp-bsvk_O
02317	Ts01_b	gen_wysc_0002	06008	mp-bizmh_Cs
02318	Ts01_b	gen_wysc_0002	06182	mp-jgn_F
02319	Ts01_b	gen_wysc_0002	06226	mp-hfo_Tl
02320	Ts01_b	gen_wysc_0002	06688	mp-bnqly_H
02321	Ts01_b	gen_wysc_0002	06871	mp-hfo_Tl
02322	Ts01_b	gen_wysc_0002	06874	mp-bgihr_Cl
02323	Ts01_b	gen_wysc_0002	06875	mp-bizmh_Cs
02324	Ts01_b	gen_wysc_0002	06882	mp-tbl_O
02325	Ts01_b	gen_wysc_0002	06952	mp-brjtz_F
02326	Ts01_b	gen_wysc_0002	06975	mp-bnrir_O
02327	Ts01_b	gen_wysc_0002	07084	mp-jgn_F
02328	Ts01_b	gen_wysc_0002	07109	mp-bcssf_O
02329	Ts01_b	gen_wysc_0002	07306	mp-bnqly_H
02330	Ts01_b	gen_wysc_0002	07989	mp-brjtz_F
02331	Ts01_b	gen_wysc_0002	08158	mp-jgn_F
02332	Ts01_b	gen_wysc_0002	08271	mp-bizmh_Cs
02333	Ts01_b	gen_wysc_0002	08417	mp-brmsj_F
02334	Ts01_b	gen_wysc_0002	08534	mp-bnqly_H
02335	Ts01_b	gen_wysc_0002	08631	mp-bfrqs_S
02336	Ts01_b	gen_wysc_0002	08660	mp-bizmh_Cs
02337	Ts01_b	gen_wysc_0002	08780	mp-cgaex_O
02338	Ts01_b	gen_wysc_0002	08865	mp-bfpal_O
02339	Ts01_b	gen_wysc_0002	08972	mp-bizmh_Cs
02340	Ts01_b	gen_wysc_0002	09052	mp-bizmh_Cs
02341	Ts01_b	gen_wysc_0002	09243	mp-mxn_F
02342	Ts01_b	gen_wysc_0002	09486	mp-bizmh_Cs
02343	Ts01_b	gen_wysc_0002	09491	mp-bnqly_H
02344	Ts01_b	gen_wysc_0002	09531	mp-mxn_F
02345	Ts01_b	gen_wysc_0002	09674	mp-bnqly_H
02346	Ts01_b	gen_wysc_0002	09860	mp-bnpvf_O
02347	Ts01_b	gen_wysc_0003	00094	mp-bfrqs_S
02348	Ts01_b	gen_wysc_0003	00107	mp-mxn_F
02349	Ts01_b	gen_wysc_0003	00180	mp-bgihr_Cl
02350	Ts01_b	gen_wysc_0003	00421	mp-bnqly_H
02351	Ts01_b	gen_wysc_0003	00463	mp-cgaex_O
02352	Ts01_b	gen_wysc_0003	00629	mp-bcssf_O
02353	Ts01_b	gen_wysc_0003	00908	mp-bbkq_V
02354	Ts01_b	gen_wysc_0003	00910	mp-bizmh_Cs
02355	Ts01_b	gen_wysc_0003	00940	mp-mxn_F
02356	Ts01_b	gen_wysc_0003	01023	mp-tbl_O
02357	Ts01_b	gen_wysc_0003	01395	mp-cgaex_O
02358	Ts01_b	gen_wysc_0003	01494	mp-bfrqs_S
02359	Ts01_b	gen_wysc_0003	01509	mp-bizmh_Cs
02360	Ts01_b	gen_wysc_0003	01530	mp-bizmh_Cs
02361	Ts01_b	gen_wysc_0003	01979	mp-mxn_F
02362	Ts01_b	gen_wysc_0003	02192	mp-bsvk_O
02363	Ts01_b	gen_wysc_0003	02309	mp-bgwv_O
02364	Ts01_b	gen_wysc_0003	02327	mp-bizmh_Cs
02365	Ts01_b	gen_wysc_0003	02338	mp-bizmh_Cs
02366	Ts01_b	gen_wysc_0003	02654	mp-tbl_O
02367	Ts01_b	gen_wysc_0003	02667	mp-hfo_Tl
02368	Ts01_b	gen_wysc_0003	02713	mp-tbl_O
02369	Ts01_b	gen_wysc_0003	02978	mp-cgaex_O
02370	Ts01_b	gen_wysc_0003	03176	mp-cgaex_O
02371	Ts01_b	gen_wysc_0003	03252	mp-tbl_O
02372	Ts01_b	gen_wysc_0003	03377	mp-bcssf_O
02373	Ts01_b	gen_wysc_0003	03479	mp-hfo_Tl
02374	Ts01_b	gen_wysc_0003	03611	mp-bbjx_F
02375	Ts01_b	gen_wysc_0003	03628	mp-bfrqs_S
02376	Ts01_b	gen_wysc_0003	03806	mp-bnqly_H
02377	Ts01_b	gen_wysc_0003	04053	mp-bcssf_O
02378	Ts01_b	gen_wysc_0003	04237	mp-bizmh_Cs
02379	Ts01_b	gen_wysc_0003	04328	mp-bfrqs_S
02380	Ts01_b	gen_wysc_0003	04627	mp-jgn_F
02381	Ts01_b	gen_wysc_0003	04745	mp-mxn_F
02382	Ts01_b	gen_wysc_0003	04779	mp-brjtz_F
02383	Ts01_b	gen_wysc_0003	04838	mp-hfo_Tl
02384	Ts01_b	gen_wysc_0003	04921	mp-bfrqs_S
02385	Ts01_b	gen_wysc_0003	04980	mp-bizmh_Cs
02386	Ts01_b	gen_wysc_0003	05291	mp-jgn_F
02387	Ts01_b	gen_wysc_0003	05331	mp-bfrqs_S
02388	Ts01_b	gen_wysc_0003	05335	mp-tbl_O
02389	Ts01_b	gen_wysc_0003	05522	mp-beup_F
02390	Ts01_b	gen_wysc_0003	05573	mp-cgaex_O
02391	Ts01_b	gen_wysc_0003	05624	mp-bbjx_F
02392	Ts01_b	gen_wysc_0003	05644	mp-jgn_F
02393	Ts01_b	gen_wysc_0003	05686	mp-bnqly_H
02394	Ts01_b	gen_wysc_0003	05730	mp-bsvk_O
02395	Ts01_b	gen_wysc_0003	05886	mp-mxn_F
02396	Ts01_b	gen_wysc_0003	05930	mp-bnqly_H
02397	Ts01_b	gen_wysc_0003	06022	mp-bsvk_O
02398	Ts01_b	gen_wysc_0003	06070	mp-bnqly_H
02399	Ts01_b	gen_wysc_0003	06353	mp-hfo_Tl
02400	Ts01_b	gen_wysc_0003	06403	mp-bcssf_O
02401	Ts01_b	gen_wysc_0003	06556	mp-bfpal_O
02402	Ts01_b	gen_wysc_0003	06559	mp-jgn_F
02403	Ts01_b	gen_wysc_0003	06745	mp-bizmh_Cs
02404	Ts01_b	gen_wysc_0003	06817	mp-bizmh_Cs
02405	Ts01_b	gen_wysc_0003	06844	mp-jgn_F
02406	Ts01_b	gen_wysc_0003	07010	mp-bfrqs_S
02407	Ts01_b	gen_wysc_0003	07032	mp-cgaex_O
02408	Ts01_b	gen_wysc_0003	07163	mp-hfo_Tl
02409	Ts01_b	gen_wysc_0003	07326	mp-bgihr_Cl
02410	Ts01_b	gen_wysc_0003	07499	mp-boeys_F
02411	Ts01_b	gen_wysc_0003	07542	mp-bgihr_Cl
02412	Ts01_b	gen_wysc_0003	07760	mp-hfo_Tl
02413	Ts01_b	gen_wysc_0003	07776	mp-bizmh_Cs
02414	Ts01_b	gen_wysc_0003	07900	mp-jgn_F
02415	Ts01_b	gen_wysc_0003	07954	mp-bfrqs_S
02416	Ts01_b	gen_wysc_0003	07984	mp-tbl_O
02417	Ts01_b	gen_wysc_0003	08105	mp-bfrqs_S
02418	Ts01_b	gen_wysc_0003	08198	mp-tbl_O
02419	Ts01_b	gen_wysc_0003	08276	mp-bfrqs_S
02420	Ts01_b	gen_wysc_0003	08325	mp-bizmh_Cs
02421	Ts01_b	gen_wysc_0003	08396	mp-bnqly_H
02422	Ts01_b	gen_wysc_0003	08628	mp-cgaex_O
02423	Ts01_b	gen_wysc_0003	08892	mp-hfo_Tl
02424	Ts01_b	gen_wysc_0003	08922	mp-bfrqs_S
02425	Ts01_b	gen_wysc_0003	09306	mp-hfo_Tl
02426	Ts01_b	gen_wysc_0003	09311	mp-bfrqs_S
02427	Ts01_b	gen_wysc_0003	09372	mp-mxn_F
02428	Ts01_b	gen_wysc_0003	09867	mp-cgbxy_Y
02429	Ts01_b	gen_wysc_0003	09870	mp-tbl_O
02430	Ts01_b	gen_wysc_0003	09919	mp-tbl_O
02431	Ts01_b	gen_wysc_0004	00094	mp-mxn_F
02432	Ts01_b	gen_wysc_0004	00141	mp-bbjx_F
02433	Ts01_b	gen_wysc_0004	00334	mp-bnpvf_O
02434	Ts01_b	gen_wysc_0004	00453	mp-jgn_F
02435	Ts01_b	gen_wysc_0004	00584	mp-bfrqs_S
02436	Ts01_b	gen_wysc_0004	00667	mp-bizmh_Cs
02437	Ts01_b	gen_wysc_0004	00715	mp-bsvk_O
02438	Ts01_b	gen_wysc_0004	00767	mp-tbl_O
02439	Ts01_b	gen_wysc_0004	00811	mp-bnqly_H
02440	Ts01_b	gen_wysc_0004	00813	mp-bcssf_O
02441	Ts01_b	gen_wysc_0004	01098	mp-bizmh_Cs
02442	Ts01_b	gen_wysc_0004	01276	mp-mxn_F
02443	Ts01_b	gen_wysc_0004	01388	mp-bizmh_Cs
02444	Ts01_b	gen_wysc_0004	01506	mp-bizmh_Cs
02445	Ts01_b	gen_wysc_0004	01509	mp-brmsj_F
02446	Ts01_b	gen_wysc_0004	01571	mp-bfrqs_S
02447	Ts01_b	gen_wysc_0004	01716	mp-tbl_O
02448	Ts01_b	gen_wysc_0004	01752	mp-bsvk_O
02449	Ts01_b	gen_wysc_0004	01887	mp-beup_F
02450	Ts01_b	gen_wysc_0004	01911	mp-bizmh_Cs
02451	Ts01_b	gen_wysc_0004	01948	mp-tbl_O
02452	Ts01_b	gen_wysc_0004	02230	mp-bbkq_V
02453	Ts01_b	gen_wysc_0004	02533	mp-bsvk_O
02454	Ts01_b	gen_wysc_0004	02650	mp-brmsj_F
02455	Ts01_b	gen_wysc_0004	02694	mp-brmsj_F
02456	Ts01_b	gen_wysc_0004	02863	mp-bfrqs_S
02457	Ts01_b	gen_wysc_0004	03226	mp-bfrqs_S
02458	Ts01_b	gen_wysc_0004	03574	mp-bsvk_O
02459	Ts01_b	gen_wysc_0004	03878	mp-jgn_F
02460	Ts01_b	gen_wysc_0004	03887	mp-bfrqs_S
02461	Ts01_b	gen_wysc_0004	03888	mp-hfo_Tl
02462	Ts01_b	gen_wysc_0004	04033	mp-bcssf_O
02463	Ts01_b	gen_wysc_0004	04077	mp-cgaex_O
02464	Ts01_b	gen_wysc_0004	04177	mp-bkqiq_O
02465	Ts01_b	gen_wysc_0004	04319	mp-bnqly_H
02466	Ts01_b	gen_wysc_0004	04347	mp-bcssf_O
02467	Ts01_b	gen_wysc_0004	04358	mp-bsvk_O
02468	Ts01_b	gen_wysc_0004	04421	mp-bcssf_O
02469	Ts01_b	gen_wysc_0004	04550	mp-hfo_Tl
02470	Ts01_b	gen_wysc_0004	04695	mp-mxn_F
02471	Ts01_b	gen_wysc_0004	04764	mp-tbl_O
02472	Ts01_b	gen_wysc_0004	04888	mp-mxn_F
02473	Ts01_b	gen_wysc_0004	04975	mp-bbkq_V
02474	Ts01_b	gen_wysc_0004	04995	mp-bnqly_H
02475	Ts01_b	gen_wysc_0004	05012	mp-bsvk_O
02476	Ts01_b	gen_wysc_0004	05024	mp-cgaex_O
02477	Ts01_b	gen_wysc_0004	05232	mp-bizmh_Cs
02478	Ts01_b	gen_wysc_0004	05345	mp-bbjx_F
02479	Ts01_b	gen_wysc_0004	05386	mp-bizmh_Cs
02480	Ts01_b	gen_wysc_0004	05400	mp-mxn_F
02481	Ts01_b	gen_wysc_0004	05608	mp-cgaex_O
02482	Ts01_b	gen_wysc_0004	05654	mp-jgn_F
02483	Ts01_b	gen_wysc_0004	05765	mp-bbkq_V
02484	Ts01_b	gen_wysc_0004	05778	mp-hfo_Tl
02485	Ts01_b	gen_wysc_0004	05884	mp-tbl_O
02486	Ts01_b	gen_wysc_0004	05918	mp-bizmh_Cs
02487	Ts01_b	gen_wysc_0004	06024	mp-brmsj_F
02488	Ts01_b	gen_wysc_0004	06099	mp-mxn_F
02489	Ts01_b	gen_wysc_0004	06113	mp-bcssf_O
02490	Ts01_b	gen_wysc_0004	06272	mp-brjtz_F
02491	Ts01_b	gen_wysc_0004	06499	mp-cgaex_O
02492	Ts01_b	gen_wysc_0004	06690	mp-bfrqs_S
02493	Ts01_b	gen_wysc_0004	06881	mp-hfo_Tl
02494	Ts01_b	gen_wysc_0004	07043	mp-jgn_F
02495	Ts01_b	gen_wysc_0004	07103	mp-tbl_O
02496	Ts01_b	gen_wysc_0004	07411	mp-mxn_F
02497	Ts01_b	gen_wysc_0004	07419	mp-jgn_F
02498	Ts01_b	gen_wysc_0004	07451	mp-bnqly_H
02499	Ts01_b	gen_wysc_0004	07510	mp-jgn_F
02500	Ts01_b	gen_wysc_0004	07546	mp-bfrqs_S
02501	Ts01_b	gen_wysc_0004	07613	mp-bizmh_Cs
02502	Ts01_b	gen_wysc_0004	07708	mp-bizmh_Cs
02503	Ts01_b	gen_wysc_0004	07710	mp-mxn_F
02504	Ts01_b	gen_wysc_0004	07824	mp-bnqly_H
02505	Ts01_b	gen_wysc_0004	07874	mp-bnqly_H
02506	Ts01_b	gen_wysc_0004	08188	mp-bnqly_H
02507	Ts01_b	gen_wysc_0004	08253	mp-beup_F
02508	Ts01_b	gen_wysc_0004	08301	mp-bizmh_Cs
02509	Ts01_b	gen_wysc_0004	08302	mp-cgaex_O
02510	Ts01_b	gen_wysc_0004	08322	mp-brjtz_F
02511	Ts01_b	gen_wysc_0004	08541	mp-tbl_O
02512	Ts01_b	gen_wysc_0004	08548	mp-brjtz_F
02513	Ts01_b	gen_wysc_0004	08874	mp-hfo_Tl
02514	Ts01_b	gen_wysc_0004	09063	mp-cgaex_O
02515	Ts01_b	gen_wysc_0004	09105	mp-bcssf_O
02516	Ts01_b	gen_wysc_0004	09150	mp-tbl_O
02517	Ts01_b	gen_wysc_0004	09280	mp-tbl_O
02518	Ts01_b	gen_wysc_0004	09499	mp-bfomn_F
02519	Ts01_b	gen_wysc_0004	09519	mp-bcssf_O
02520	Ts01_b	gen_wysc_0004	09537	mp-cgaex_O
02521	Ts01_b	gen_wysc_0004	09755	mp-bnqly_H
02522	Ts01_b	gen_wysc_0004	09875	mp-bcssf_O
02523	Ts01_b	gen_wysc_0005	00128	mp-brmsj_F
02524	Ts01_b	gen_wysc_0005	00274	mp-cgaex_O
02525	Ts01_b	gen_wysc_0005	00538	mp-bgwv_O
02526	Ts01_b	gen_wysc_0005	00568	mp-bnqly_H
02527	Ts01_b	gen_wysc_0005	00603	mp-jgn_F
02528	Ts01_b	gen_wysc_0005	01018	mp-hfo_Tl
02529	Ts01_b	gen_wysc_0005	01032	mp-bfrqs_S
02530	Ts01_b	gen_wysc_0005	01036	mp-bnqly_H
02531	Ts01_b	gen_wysc_0005	01205	mp-mxn_F
02532	Ts01_b	gen_wysc_0005	01346	mp-bgihr_Cl
02533	Ts01_b	gen_wysc_0005	01525	mp-cgaex_O
02534	Ts01_b	gen_wysc_0005	01729	mp-mxn_F
02535	Ts01_b	gen_wysc_0005	02092	mp-bfrqs_S
02536	Ts01_b	gen_wysc_0005	02108	mp-cgaex_O
02537	Ts01_b	gen_wysc_0005	02182	mp-bnqly_H
02538	Ts01_b	gen_wysc_0005	02197	mp-bfrqs_S
02539	Ts01_b	gen_wysc_0005	02278	mp-bbjx_F
02540	Ts01_b	gen_wysc_0005	02460	mp-cgaex_O
02541	Ts01_b	gen_wysc_0005	03010	mp-bgwv_O
02542	Ts01_b	gen_wysc_0005	03099	mp-mxn_F
02543	Ts01_b	gen_wysc_0005	03351	mp-bsvk_O
02544	Ts01_b	gen_wysc_0005	03418	mp-bcssf_O
02545	Ts01_b	gen_wysc_0005	03502	mp-bizmh_Cs
02546	Ts01_b	gen_wysc_0005	03537	mp-bcssf_O
02547	Ts01_b	gen_wysc_0005	03811	mp-mxn_F
02548	Ts01_b	gen_wysc_0005	03822	mp-bnqly_H
02549	Ts01_b	gen_wysc_0005	03896	mp-bizmh_Cs
02550	Ts01_b	gen_wysc_0005	04083	mp-bsvk_O
02551	Ts01_b	gen_wysc_0005	04190	mp-cgaex_O
02552	Ts01_b	gen_wysc_0005	04399	mp-bizmh_Cs
02553	Ts01_b	gen_wysc_0005	04555	mp-bfrqs_S
02554	Ts01_b	gen_wysc_0005	04621	mp-bnqly_H
02555	Ts01_b	gen_wysc_0005	04776	mp-bizmh_Cs
02556	Ts01_b	gen_wysc_0005	04843	mp-bnqly_H
02557	Ts01_b	gen_wysc_0005	04871	mp-cgaex_O
02558	Ts01_b	gen_wysc_0005	04874	mp-cgaex_O
02559	Ts01_b	gen_wysc_0005	05008	mp-bizmh_Cs
02560	Ts01_b	gen_wysc_0005	05119	mp-bizmh_Cs
02561	Ts01_b	gen_wysc_0005	05310	mp-bcssf_O
02562	Ts01_b	gen_wysc_0005	05430	mp-bgwv_O
02563	Ts01_b	gen_wysc_0005	05459	mp-bfrqs_S
02564	Ts01_b	gen_wysc_0005	05781	mp-bizmh_Cs
02565	Ts01_b	gen_wysc_0005	06045	mp-bkqiq_O
02566	Ts01_b	gen_wysc_0005	06108	mp-bgihr_Cl
02567	Ts01_b	gen_wysc_0005	06217	mp-beup_F
02568	Ts01_b	gen_wysc_0005	06683	mp-bfrqs_S
02569	Ts01_b	gen_wysc_0005	06706	mp-mxn_F
02570	Ts01_b	gen_wysc_0005	06777	mp-brjtz_F
02571	Ts01_b	gen_wysc_0005	06844	mp-hfo_Tl
02572	Ts01_b	gen_wysc_0005	06950	mp-bizmh_Cs
02573	Ts01_b	gen_wysc_0005	06976	mp-bizmh_Cs
02574	Ts01_b	gen_wysc_0005	06996	mp-bcssf_O
02575	Ts01_b	gen_wysc_0005	07040	mp-bizmh_Cs
02576	Ts01_b	gen_wysc_0005	07413	mp-cgaex_O
02577	Ts01_b	gen_wysc_0005	07436	mp-bfpal_O
02578	Ts01_b	gen_wysc_0005	07537	mp-bgihr_Cl
02579	Ts01_b	gen_wysc_0005	07798	mp-bnqly_H
02580	Ts01_b	gen_wysc_0005	07875	mp-bizmh_Cs
02581	Ts01_b	gen_wysc_0005	08049	mp-tbl_O
02582	Ts01_b	gen_wysc_0005	08171	mp-bnqly_H
02583	Ts01_b	gen_wysc_0005	08218	mp-cgaex_O
02584	Ts01_b	gen_wysc_0005	08660	mp-bnqly_H
02585	Ts01_b	gen_wysc_0005	08730	mp-bfpal_O
02586	Ts01_b	gen_wysc_0005	08767	mp-bizmh_Cs
02587	Ts01_b	gen_wysc_0005	08870	mp-jgn_F
02588	Ts01_b	gen_wysc_0005	08892	mp-bnqly_H
02589	Ts01_b	gen_wysc_0005	08990	mp-cgaex_O
02590	Ts01_b	gen_wysc_0005	09070	mp-tbl_O
02591	Ts01_b	gen_wysc_0005	09101	mp-cgaex_O
02592	Ts01_b	gen_wysc_0005	09159	mp-bnqly_H
02593	Ts01_b	gen_wysc_0005	09280	mp-bizmh_Cs
02594	Ts01_b	gen_wysc_0005	09348	mp-bizmh_Cs
02595	Ts01_b	gen_wysc_0005	09534	mp-brmsj_F
02596	Ts01_b	gen_wysc_0005	09775	mp-bsvk_O
02597	Ts01_b	gen_wysc_0005	09869	mp-cgaex_O
02598	Ts01_b	gen_wysc_0005	09950	mp-bnqly_H
02599	Ts01_b	gen_wysc_0005	09969	mp-cgaex_O
02600	Ts01_b	gen_wysc_0006	00523	mp-cgaex_O
02601	Ts01_b	gen_wysc_0006	00862	mp-bizmh_Cs
02602	Ts01_b	gen_wysc_0006	01037	mp-brmsj_F
02603	Ts01_b	gen_wysc_0006	01070	mp-bizmh_Cs
02604	Ts01_b	gen_wysc_0006	01154	mp-bizmh_Cs
02605	Ts01_b	gen_wysc_0006	01235	mp-cgaex_O
02606	Ts01_b	gen_wysc_0006	01385	mp-tbl_O
02607	Ts01_b	gen_wysc_0006	01443	mp-bizmh_Cs
02608	Ts01_b	gen_wysc_0006	01508	mp-bbjx_F
02609	Ts01_b	gen_wysc_0006	01556	mp-cgaex_O
02610	Ts01_b	gen_wysc_0006	01629	mp-bizmh_Cs
02611	Ts01_b	gen_wysc_0006	01698	mp-bizmh_Cs
02612	Ts01_b	gen_wysc_0006	01781	mp-cgaex_O
02613	Ts01_b	gen_wysc_0006	01836	mp-bfrqs_S
02614	Ts01_b	gen_wysc_0006	01859	mp-bcssf_O
02615	Ts01_b	gen_wysc_0006	01937	mp-cgaex_O
02616	Ts01_b	gen_wysc_0006	02634	mp-bizmh_Cs
02617	Ts01_b	gen_wysc_0006	02677	mp-bfrqs_S
02618	Ts01_b	gen_wysc_0006	02691	mp-bbkq_V
02619	Ts01_b	gen_wysc_0006	03018	mp-bnpvf_O
02620	Ts01_b	gen_wysc_0006	03187	mp-mxn_F
02621	Ts01_b	gen_wysc_0006	03207	mp-bizmh_Cs
02622	Ts01_b	gen_wysc_0006	03426	mp-brjtz_F
02623	Ts01_b	gen_wysc_0006	03589	mp-bcssf_O
02624	Ts01_b	gen_wysc_0006	03670	mp-bizmh_Cs
02625	Ts01_b	gen_wysc_0006	03688	mp-beup_F
02626	Ts01_b	gen_wysc_0006	03732	mp-brjtz_F
02627	Ts01_b	gen_wysc_0006	03861	mp-mxn_F
02628	Ts01_b	gen_wysc_0006	03874	mp-beup_F
02629	Ts01_b	gen_wysc_0006	04000	mp-cgaex_O
02630	Ts01_b	gen_wysc_0006	04014	mp-bgwv_O
02631	Ts01_b	gen_wysc_0006	04058	mp-cgaex_O
02632	Ts01_b	gen_wysc_0006	04204	mp-jgn_F
02633	Ts01_b	gen_wysc_0006	04345	mp-bcssf_O
02634	Ts01_b	gen_wysc_0006	04395	mp-boeys_F
02635	Ts01_b	gen_wysc_0006	04486	mp-cgaex_O
02636	Ts01_b	gen_wysc_0006	04859	mp-bizmh_Cs
02637	Ts01_b	gen_wysc_0006	04991	mp-bgihr_Cl
02638	Ts01_b	gen_wysc_0006	05425	mp-cgaex_O
02639	Ts01_b	gen_wysc_0006	05440	mp-bcssf_O
02640	Ts01_b	gen_wysc_0006	05533	mp-bgihr_Cl
02641	Ts01_b	gen_wysc_0006	05832	mp-jgn_F
02642	Ts01_b	gen_wysc_0006	06096	mp-mxn_F
02643	Ts01_b	gen_wysc_0006	06109	mp-tbl_O
02644	Ts01_b	gen_wysc_0006	06163	mp-bcssf_O
02645	Ts01_b	gen_wysc_0006	06336	mp-beup_F
02646	Ts01_b	gen_wysc_0006	06386	mp-jgn_F
02647	Ts01_b	gen_wysc_0006	06525	mp-jgn_F
